,index,X,Y,Spatial Step,Event,Time Start,Time Span,Accuracy
360,40,6,1,3,SR,-0.3,0.1,0.43333333333333335
361,41,6,2,3,SR,-0.3,0.1,0.5
362,42,6,3,3,SR,-0.3,0.1,0.5
363,43,6,4,3,SR,-0.3,0.1,0.5333333333333333
364,44,6,5,3,SR,-0.3,0.1,0.6
365,45,6,6,3,SR,-0.3,0.1,0.8
366,46,6,7,3,SR,-0.3,0.1,0.6666666666666666
367,47,6,8,3,SR,-0.3,0.1,0.6
368,48,7,1,3,SR,-0.3,0.1,0.5
369,49,7,2,3,SR,-0.3,0.1,0.5666666666666667
370,50,7,3,3,SR,-0.3,0.1,0.5
371,51,7,4,3,SR,-0.3,0.1,0.5
372,52,7,5,3,SR,-0.3,0.1,0.5666666666666667
373,53,7,6,3,SR,-0.3,0.1,0.8666666666666667
374,54,7,7,3,SR,-0.3,0.1,0.7
375,55,7,8,3,SR,-0.3,0.1,0.6666666666666666
376,56,8,1,3,SR,-0.3,0.1,0.5333333333333333
377,57,8,2,3,SR,-0.3,0.1,0.5
378,58,8,3,3,SR,-0.3,0.1,0.5
379,59,8,4,3,SR,-0.3,0.1,0.8333333333333334
380,60,8,5,3,SR,-0.3,0.1,0.8
381,61,8,6,3,SR,-0.3,0.1,0.8333333333333334
382,62,8,7,3,SR,-0.3,0.1,0.7666666666666667
383,63,8,8,3,SR,-0.3,0.1,0.6
384,0,1,1,3,SR,-0.2,0.1,1.0
385,1,1,2,3,SR,-0.2,0.1,1.0
386,2,1,3,3,SR,-0.2,0.1,0.9666666666666667
387,3,1,4,3,SR,-0.2,0.1,0.8
388,4,1,5,3,SR,-0.2,0.1,0.9333333333333333
389,5,1,6,3,SR,-0.2,0.1,0.9666666666666667
390,6,1,7,3,SR,-0.2,0.1,1.0
391,7,1,8,3,SR,-0.2,0.1,1.0
392,8,2,1,3,SR,-0.2,0.1,1.0
393,9,2,2,3,SR,-0.2,0.1,1.0
394,10,2,3,3,SR,-0.2,0.1,0.9333333333333333
395,11,2,4,3,SR,-0.2,0.1,0.8
396,12,2,5,3,SR,-0.2,0.1,0.9333333333333333
397,13,2,6,3,SR,-0.2,0.1,0.9
398,14,2,7,3,SR,-0.2,0.1,1.0
399,15,2,8,3,SR,-0.2,0.1,0.9666666666666667
400,16,3,1,3,SR,-0.2,0.1,0.9
401,17,3,2,3,SR,-0.2,0.1,1.0
402,18,3,3,3,SR,-0.2,0.1,0.5666666666666667
403,19,3,4,3,SR,-0.2,0.1,0.8
404,20,3,5,3,SR,-0.2,0.1,0.7
405,21,3,6,3,SR,-0.2,0.1,0.7333333333333333
406,22,3,7,3,SR,-0.2,0.1,0.9666666666666667
407,23,3,8,3,SR,-0.2,0.1,0.9666666666666667
408,24,4,1,3,SR,-0.2,0.1,0.5
409,25,4,2,3,SR,-0.2,0.1,0.5333333333333333
410,26,4,3,3,SR,-0.2,0.1,0.5
411,27,4,4,3,SR,-0.2,0.1,0.4666666666666667
412,28,4,5,3,SR,-0.2,0.1,0.5666666666666667
413,29,4,6,3,SR,-0.2,0.1,0.6
414,30,4,7,3,SR,-0.2,0.1,0.6
415,31,4,8,3,SR,-0.2,0.1,0.7666666666666667
416,32,5,1,3,SR,-0.2,0.1,0.5
417,33,5,2,3,SR,-0.2,0.1,0.6
418,34,5,3,3,SR,-0.2,0.1,0.5333333333333333
419,35,5,4,3,SR,-0.2,0.1,0.4666666666666667
420,36,5,5,3,SR,-0.2,0.1,0.43333333333333335
421,37,5,6,3,SR,-0.2,0.1,0.43333333333333335
422,38,5,7,3,SR,-0.2,0.1,0.6
423,39,5,8,3,SR,-0.2,0.1,0.5333333333333333
424,40,6,1,3,SR,-0.2,0.1,0.5
425,41,6,2,3,SR,-0.2,0.1,0.5333333333333333
426,42,6,3,3,SR,-0.2,0.1,0.5666666666666667
427,43,6,4,3,SR,-0.2,0.1,0.4666666666666667
428,44,6,5,3,SR,-0.2,0.1,0.5666666666666667
429,45,6,6,3,SR,-0.2,0.1,0.5333333333333333
430,46,6,7,3,SR,-0.2,0.1,0.4666666666666667
431,47,6,8,3,SR,-0.2,0.1,0.6666666666666666
432,48,7,1,3,SR,-0.2,0.1,0.5666666666666667
433,49,7,2,3,SR,-0.2,0.1,0.5
434,50,7,3,3,SR,-0.2,0.1,0.4666666666666667
435,51,7,4,3,SR,-0.2,0.1,0.4666666666666667
436,52,7,5,3,SR,-0.2,0.1,0.8
437,53,7,6,3,SR,-0.2,0.1,0.7
438,54,7,7,3,SR,-0.2,0.1,0.7333333333333333
439,55,7,8,3,SR,-0.2,0.1,0.6666666666666666
440,56,8,1,3,SR,-0.2,0.1,0.5
441,57,8,2,3,SR,-0.2,0.1,0.4
442,58,8,3,3,SR,-0.2,0.1,0.36666666666666664
443,59,8,4,3,SR,-0.2,0.1,0.8666666666666667
444,60,8,5,3,SR,-0.2,0.1,0.8666666666666667
445,61,8,6,3,SR,-0.2,0.1,0.8333333333333334
446,62,8,7,3,SR,-0.2,0.1,0.7333333333333333
447,63,8,8,3,SR,-0.2,0.1,0.6
448,0,1,1,3,SR,-0.1,0.1,1.0
449,1,1,2,3,SR,-0.1,0.1,0.9666666666666667
450,2,1,3,3,SR,-0.1,0.1,0.9666666666666667
451,3,1,4,3,SR,-0.1,0.1,0.6
452,4,1,5,3,SR,-0.1,0.1,0.9333333333333333
453,5,1,6,3,SR,-0.1,0.1,0.9
454,6,1,7,3,SR,-0.1,0.1,0.9666666666666667
455,7,1,8,3,SR,-0.1,0.1,0.9333333333333333
456,8,2,1,3,SR,-0.1,0.1,1.0
457,9,2,2,3,SR,-0.1,0.1,0.9666666666666667
458,10,2,3,3,SR,-0.1,0.1,0.9333333333333333
459,11,2,4,3,SR,-0.1,0.1,0.6
460,12,2,5,3,SR,-0.1,0.1,0.9333333333333333
461,13,2,6,3,SR,-0.1,0.1,0.9333333333333333
462,14,2,7,3,SR,-0.1,0.1,0.9666666666666667
463,15,2,8,3,SR,-0.1,0.1,0.9666666666666667
464,16,3,1,3,SR,-0.1,0.1,0.8
465,17,3,2,3,SR,-0.1,0.1,0.8
466,18,3,3,3,SR,-0.1,0.1,0.6333333333333333
467,19,3,4,3,SR,-0.1,0.1,0.6333333333333333
468,20,3,5,3,SR,-0.1,0.1,0.7
469,21,3,6,3,SR,-0.1,0.1,0.8666666666666667
470,22,3,7,3,SR,-0.1,0.1,1.0
471,23,3,8,3,SR,-0.1,0.1,1.0
472,24,4,1,3,SR,-0.1,0.1,0.6
473,25,4,2,3,SR,-0.1,0.1,0.6
474,26,4,3,3,SR,-0.1,0.1,0.4666666666666667
